name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"11.0511, 106.7568",2022-06-13T05:00:00,25,25,24,94.19,0,0,,0,0,3.6,3.6,80,1008,50,6,0,,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-13T06:00:00,25,25,24,94.19,0,0,,0,0,4.7,3.6,87.4,1009,27.4,5,9,0,0,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-13T07:00:00,26,26,25.1,94.69,0,0,,0,0,4.7,4.9,50,1009.1,27.8,4,156,0.6,2,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-13T08:00:00,28,33.6,26,88.92,0,0,,0,0,4,5.4,101.9,1010,27.4,8,381,1.4,4,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-13T09:00:00,29,36.8,27,88.99,0,0,,0,0,5,3.6,133.9,1010,50,10,596,2.1,6,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-13T10:00:00,30.8,41.1,27.5,82.98,0,0,,0,0,6.1,3,157.6,1010.1,56.5,11.6,774,2.8,8,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-13T11:00:00,31,40.6,27,79.33,0,0,,0,0,6.1,7.6,230,1009,89,10,899,3.2,9,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-13T12:00:00,32,42.3,27,74.95,0,0,,0,0,5,9.4,290,1009,50,10,959,3.5,10,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-13T13:00:00,32.8,41.7,25.9,66.81,0,0,,0,0,5.4,9.9,280,1008,54.8,11.6,949,3.4,9,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-13T14:00:00,33,42.1,26,66.78,0,0,,0,0,5.8,11.2,310,1007,50,10,875,3.2,9,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-13T15:00:00,32,39.2,25,66.58,0,0,,0,0,6.8,3.6,220.4,1006,50,10,737,2.7,7,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-13T16:00:00,32.1,39.4,25.1,66.59,0,0,,0,0,8.6,9.9,219,1005.2,54.8,11.6,551,2,6,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-13T17:00:00,32,39.2,25,66.58,0,0,,0,0,10.1,11.2,210,1006,50,10,328,1.2,3,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-13T18:00:00,30,35.1,24,70.29,0,0,,0,0,12.6,16.6,180,1006,50,10,108,0.4,1,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-13T19:00:00,28.7,33.3,24.3,76.99,11,100,rain,0,0,30.2,10.9,210,1007.2,54.8,11.6,2,0,0,30,"Rain, Partially cloudy",rain,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-13T20:00:00,29,33.6,24,74.47,0,0,,0,0,28.8,5.4,163.6,1008,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-13T21:00:00,29,34.5,25,79.06,0,0,,0,0,28.1,7.6,210,1008,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-13T22:00:00,27.8,31.6,24.1,80.2,0,0,,0,0,27,6.3,180,1009,46.8,11.6,0,,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-13T23:00:00,28,31.9,24,78.92,0,0,,0,0,26.3,13,200,1009,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-14T00:00:00,28,31.9,24,78.92,0,0,,0,0,22.3,7.6,190,1008,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-14T01:00:00,26.8,29.8,24.1,85.13,0,0,,0,0,13,1.5,151.9,1008.1,89.1,11.6,0,,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-14T02:00:00,27,30.1,24,83.68,0,0,,0,0,6.8,9.4,240,1007,89,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-14T03:00:00,27,30.1,24,83.68,0,0,,0,0,6.8,3.6,280,1008,89,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-14T04:00:00,25.9,25.9,24.2,90.05,0,0,,0,0,5.4,4.5,162.5,1008.1,48.4,11.6,0,,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-14T05:00:00,26,26,24,88.76,0,0,,0,0,4,1.8,153.6,1008,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-14T06:00:00,27,30.6,25,88.84,0,0,,0,0,6.1,7.6,210,1009,27.4,10,9,0,0,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-14T07:00:00,27.8,33.1,25.9,89.58,0,0,,0,0,7.9,5.1,230,1009.1,27.8,11.6,157,0.6,2,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-14T08:00:00,30,37.4,26,79.2,0,0,,0,0,9,3.6,260,1010,27.4,10,382,1.4,4,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-14T09:00:00,31,39.1,26,74.79,0,0,,0,0,10.4,5.4,260,1010,89,10,596,2.1,6,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-14T10:00:00,31.8,40,25.7,70.16,0,0,rain,0,0,10.4,2.1,270,1009.9,82.7,11.6,756,2.7,8,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-14T11:00:00,32,39.2,25,66.58,0.6,100,rain,0,0,7.6,5.4,222.9,1009,89,10,831,3,8,30,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-14T12:00:00,33,39.3,24,59.27,1,100,rain,0,0,6.5,7.6,190,1009,89,10,797,2.9,8,30,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-14T13:00:00,33.9,40.4,24,56.5,0,0,rain,0,0,6.1,8.1,219,1007.9,48.4,11.6,878,3.2,9,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-14T14:00:00,33,38.1,23,55.81,0,0,rain,0,0,8.6,7.6,190,1007,50,10,849,3.1,8,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-14T15:00:00,34,39.4,23,52.77,0,0,,0,0,10.1,9.4,220,1006,50,10,710,2.6,7,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-14T16:00:00,33,38,23,55.8,0,0,,0,0,8.6,14.1,194,1005.9,46.8,11.6,514,1.9,5,60,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-14T17:00:00,33,39.3,24,59.27,0.5,100,rain,0,0,12.2,14.8,190,1006,50,10,323,1.2,3,75,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-14T18:00:00,31,36.5,24,66.38,0.9,100,rain,0,0,13.3,16.6,180,1006,27.4,10,108,0.4,1,60,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-14T19:00:00,30.8,36.5,24.2,67.84,0,0,,0,0,19.8,14.1,160,1006.8,29.5,11.6,2,0,0,60,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-14T20:00:00,30,35.1,24,70.29,0,0,,0,0,24.5,14.8,170,1008,27.4,10,0,,0,60,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-14T21:00:00,30,35.1,24,70.29,0.1,100,rain,0,0,27.7,13,180,1009,27.4,10,0,,0,60,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-14T22:00:00,29.8,36,25.1,76.04,0,0,rain,0,0,29.2,10.5,188,1010,46.8,11.6,0,,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-14T23:00:00,29,34.5,25,79.06,0,0,rain,0,0,26.3,13,200,1010,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-15T00:00:00,29,34.5,25,79.06,0.1,100,rain,0,0,25.6,14.8,200,1010,50,10,0,,0,30,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-15T01:00:00,28.7,34.2,25.1,80.79,0,0,rain,0,0,16.2,7.8,190,1009,46.8,11.6,0,,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-15T02:00:00,28,32.7,25,83.79,0.9,100,rain,0,0,10.4,9.4,200,1008,50,10,0,,0,30,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-15T03:00:00,28,32.7,25,83.79,0.3,100,rain,0,0,9.7,11.2,200,1009,50,10,0,,0,30,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-15T04:00:00,27.8,32.4,25.1,85.4,0,0,,0,0,8.3,6.3,210,1008.9,46.8,11.6,0,,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-15T05:00:00,28,32.7,25,83.79,0,0,,0,0,6.1,5.4,220,1009,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-15T06:00:00,28,32.7,25,83.79,0,0,,0,0,9,7.6,220,1009,27.4,10,9,0,0,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-15T07:00:00,28.7,35.1,26,85.32,0,0,,0,0,7.2,5.4,200,1009,32.7,11.6,126,0.5,1,60,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-15T08:00:00,30,37.4,26,79.2,0,0,,0,0,9,5.4,160,1010,50,10,298,1.1,3,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-15T09:00:00,30,37.4,26,79.2,0,0,,0,0,10.4,7.6,250,1010,89,10,515,1.9,5,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-15T10:00:00,31,37.7,25,70.28,0,0,rain,0,0,10.4,4.2,140,1010.1,54.8,11.6,691,2.5,7,60,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-15T11:00:00,32,40.6,26,70.66,0.1,100,rain,0,0,10.4,5.4,179.4,1010,89,10,806,2.9,8,60,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-15T12:00:00,33,39.3,24,59.27,0,0,rain,0,0,10.1,7.6,186.8,1009,50,10,882,3.2,9,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-15T13:00:00,32.9,38.3,23.3,56.89,0,0,,0,0,11.2,8.5,194,1008.2,51.6,11.6,815,2.9,8,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-15T14:00:00,31,35.5,23,62.5,0,0,,0,0,9.4,14.8,330,1008,89,10,682,2.5,7,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-15T15:00:00,29,32.7,23,70.11,0.1,100,rain,0,0,5.4,16.6,20,1008,50,10,312,1.1,3,30,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-15T16:00:00,28.3,32.4,23.9,76.78,0,0,,0,0,3.2,5.7,340,1007.1,56.5,11.6,136,0.5,1,60,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-15T17:00:00,29,34.5,25,79.06,0.2,100,rain,0,0,4.7,3.6,196.1,1007,50,10,80,0.3,1,60,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-15T18:00:00,30,35.1,24,70.29,0.4,100,rain,0,0,18,5.4,184.6,1008,50,10,22,0.1,0,30,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-15T19:00:00,29,33.8,24.2,75.7,0,0,,0,0,8.6,6.3,240,1008.2,54.8,11.6,1,0,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-15T20:00:00,27,30.1,24,83.68,0,0,,0,0,7.9,9.4,260,1009,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-15T21:00:00,27,30.1,24,83.68,0,0,,0,0,4,3.6,203.7,1010,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-15T22:00:00,27,30.2,24.1,84.09,0,0,,0,0,4.3,3,165.2,1010.2,54.8,11.6,0,,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-15T23:00:00,27,30.1,24,83.68,0.5,100,rain,0,0,4.7,3.6,142.4,1011,50,10,0,,0,30,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-16T00:00:00,27,30.1,24,83.68,1.1,100,rain,0,0,6.5,3.6,142.5,1011,50,10,0,,0,30,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-16T01:00:00,26.9,30,24.2,85.14,0,0,,0,0,6.5,3,70,1010.2,54.8,11.6,0,,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-16T02:00:00,26,26,24,88.76,0,0,,0,0,5.4,1.8,150.9,1010,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-16T03:00:00,27,30.6,25,88.84,0.2,100,rain,0,0,5.4,1.8,140.8,1010,50,7,0,,0,30,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-16T04:00:00,26,26,24.1,89.45,0,0,,0,0,5.4,1.5,124.4,1009.2,54.8,9.1,0,,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-16T05:00:00,26,26,25,94.23,0,0,,0,0,5.8,1.8,300,1010,50,7,0,,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-16T06:00:00,26,26,25,94.23,0,0,,0,0,6.5,5.4,340,1010,27.4,10,8,0,0,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-16T07:00:00,27.8,33.2,25.9,89.33,0,0,,0,0,5,1.3,93.1,1011.1,35.9,9.1,105,0.4,1,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-16T08:00:00,30,37.4,26,79.2,0,0,,0,0,4.3,1.8,99.7,1011,27.4,8,362,1.3,4,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-16T09:00:00,31,39.1,26,74.79,0,0,,0,0,4.3,3.6,128.8,1011,50,8,591,2.1,6,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-16T10:00:00,31.8,40.1,25.8,70.36,0,0,,0,0,4.7,3.6,290,1011,54.8,11.6,760,2.7,8,60,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-16T11:00:00,33,40.6,25,62.93,0,0,,0,0,5,3.6,159.6,1010,89,10,889,3.2,9,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-16T12:00:00,32,37.9,24,62.71,0,0,,0,0,5.4,3.6,171.4,1009,50,10,956,3.4,10,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-16T13:00:00,30.5,37.7,25.5,74.64,0,0,,0,0,4,7.5,260,1009,84.3,9.9,949,3.4,9,60,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-16T14:00:00,33,42.1,26,66.78,0,0,,0,0,2.9,7.6,300,1008,89,8,872,3.1,9,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-16T15:00:00,34,40.6,24,56.04,0,0,,0,0,2.5,3.6,214.3,1007,89,8,737,2.7,7,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-16T16:00:00,33.9,39.4,23.2,53.67,0,0,,0,0,2.9,8.1,222,1006.2,48.4,9.9,507,1.8,5,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-16T17:00:00,33,38.1,23,55.81,0,0,,0,0,4,11.2,190,1006,50,10,298,1.1,3,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-16T18:00:00,32,37.9,24,62.71,0,0,,0,0,1.1,13,180,1007,50,10,94,0.3,1,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-16T19:00:00,30.9,35.5,23.1,63.4,0,0,,0,0,13,10.5,174,1008,50,11.6,2,0,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-16T20:00:00,30,34.1,23,66.18,0,0,,0,0,26.6,14.8,200,1009,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-16T21:00:00,30,34.1,23,66.18,0.1,100,rain,0,0,25.6,13,180,1010,50,10,0,,0,30,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-16T22:00:00,29.8,35.1,24.2,71.71,0,0,,0,0,25.2,6.9,163,1010.2,54.8,11.6,0,,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-16T23:00:00,30,36.2,25,74.63,0.9,100,rain,0,0,22.7,7.6,160,1011,50,8,0,,0,10,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-17T00:00:00,29,34.5,25,79.06,0.7,100,rain,0,0,15.1,11.2,210,1010,50,8,0,,0,10,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-17T01:00:00,28.9,34.4,25.1,80.11,0,0,,0,0,12.2,6.3,170,1009.2,46.8,11.6,0,,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-17T02:00:00,29,34.5,25,79.06,0,0,,0,0,7.2,3.6,171.1,1009,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-17T03:00:00,28,32.7,25,83.79,0,0,,0,0,4.7,3.6,350,1009,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-17T04:00:00,27.9,32.6,25.1,84.83,0,0,,0,0,4.3,1.5,165.1,1009.1,46.8,11.6,0,,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-17T05:00:00,27,30.6,25,88.84,0,0,,0,0,4.7,1.8,148.7,1010,50,5,0,,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-17T06:00:00,27,30.6,25,88.84,0,0,,0,0,4.3,1.8,129.1,1010,89,8,9,0,0,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-17T07:00:00,28.1,33.8,26.1,89.09,0,0,,0,0,4.7,5.1,90,1010.1,48.4,11.6,153,0.6,2,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-17T08:00:00,29,36.8,27,88.99,0,0,,0,0,4,1.8,103.3,1010,50,8,378,1.4,4,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-17T09:00:00,30,38.8,27,84.01,0,0,,0,0,5,7.6,280,1010,89,8,593,2.1,6,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-17T10:00:00,30.9,40,26.7,77.98,0,0,,0,0,4.7,4.2,180,1010.1,89.1,9.9,769,2.8,8,60,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-17T11:00:00,31,39.1,26,74.79,0,0,rain,0,0,2.5,5.4,195.6,1010,89,8,869,3.1,9,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-17T12:00:00,31,39.1,26,74.79,0.1,100,rain,0,0,3.2,5.4,223.8,1009,89,6,893,3.2,9,60,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-17T13:00:00,32.1,39.2,24.9,66.03,0,0,,0,0,5,8.4,326,1008.1,54.8,9.9,913,3.3,9,60,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-17T14:00:00,33,42.1,26,66.78,0,0,,0,0,5.8,9.4,260,1008,50,8,721,2.6,7,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-17T15:00:00,33,40.6,25,62.93,0.1,100,rain,0,0,6.8,7.6,230,1006,50,8,564,2,6,60,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-17T16:00:00,32.8,39.2,24.2,60.51,0,0,,0,0,7.9,12.1,223,1006.1,56.5,11.6,436,1.6,4,60,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-17T17:00:00,28,31.3,23,74.3,0.2,100,rain,0,0,11.2,14.8,140,1008,50,6,207,0.7,2,60,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-17T18:00:00,27,30.1,24,83.68,0.2,100,rain,0,0,8.6,7.6,140,1008,50,10,67,0.2,1,75,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-17T19:00:00,28,32.5,24.8,82.82,0,0,,0,0,11.5,1.3,175.9,1008.1,54.8,11.6,2,0,0,60,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-17T20:00:00,29,34.5,25,79.06,0,0,,0,0,20.5,5.4,177.9,1009,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-17T21:00:00,29,33.6,24,74.47,0.1,100,rain,0,0,24.8,5.4,161.4,1010,89,10,0,,0,30,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-17T22:00:00,27.9,31.9,24.2,80.22,0,0,,0,0,22.7,4.5,147.6,1010.2,84.3,11.6,0,,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-17T23:00:00,28,32.7,25,83.79,0,0,,0,0,20.5,13,200,1010,89,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-18T00:00:00,28,31.9,24,78.92,0,0,rain,0,0,22.7,7.6,220,1009,89,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-18T01:00:00,27.8,31.8,24.2,80.83,0,0,rain,0,0,19.1,6.3,220,1009,87.5,11.6,0,,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-18T02:00:00,27,30.1,24,83.68,0,0,,0,0,10.8,1.8,167.4,1008,89,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-18T03:00:00,28,31.9,24,78.92,0,0,,0,0,7.2,3.6,340,1009,89,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-18T04:00:00,26.9,30.5,25,89.26,0,0,,0,0,6.5,3,195.8,1009,89.1,11.6,0,,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-18T05:00:00,27,30.1,24,83.68,0,0,,0,0,4.3,1.8,214.8,1009,50,8,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-18T06:00:00,27,30.6,25,88.84,0,0,,0,0,2.5,1.8,244.6,1009,27.4,6,9,0,0,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-18T07:00:00,27.9,33.2,25.9,89.25,0,0,,0,0,5.8,1.5,231.6,1010,35.9,9.1,150,0.5,2,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-18T08:00:00,29,35.6,26,83.9,0,0,,0,0,5.8,9.4,280,1010,50,7,374,1.3,4,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-18T09:00:00,31,40.6,27,79.33,0,0,,0,0,6.1,9.4,290,1010,50,10,588,2.1,6,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-18T10:00:00,31.9,40.2,25.8,70.43,0,0,,0,0,7.6,9,277,1010.1,87.5,11.6,764,2.8,8,60,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-18T11:00:00,32,39.2,25,66.58,0,0,,0,0,7.9,7.6,290,1010,89,10,840,3,8,75,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-18T12:00:00,33,40.6,25,62.93,0,0,rain,0,0,8.6,11.2,280,1009,89,10,872,3.1,9,75,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-18T13:00:00,33.9,41.6,24.8,59.08,0,0,,0,0,9.4,10,294,1008,89.1,11.6,866,3.1,9,75,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-18T14:00:00,32,37.9,24,62.71,0,0,,0,0,8.6,5.4,240.6,1007,89,10,816,2.9,8,75,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
